8/22/1995,INTU,1.0,2.0
10/1/1999,INTU,1.0,3.0
7/7/2006,INTU,1.0,2.0
4/27/1983,THC,4.0,5.0
9/16/1991,THC,1.0,2.0
7/1/2002,THC,2.0,3.0
10/11/2012,THC,4.0,1.0
8/6/1986,STT,1.0,2.0
5/14/1992,STT,1.0,2.0
5/29/1997,STT,1.0,2.0
5/31/2001,STT,1.0,2.0
4/15/1992,KEY,2.0,3.0
3/9/1998,KEY,1.0,2.0
3/2/1994,KEY,1000.0,1205.0
5/18/1989,AVP,3.0,4.0
6/4/1996,AVP,1.0,2.0
9/14/1998,AVP,1.0,2.0
6/1/2004,AVP,1.0,2.0
6/3/1986,ADM,2.0,3.0
12/5/1989,ADM,2.0,3.0
8/17/1993,ADM,20.0,21.0
12/6/1994,ADM,2.0,3.0
8/15/1996,ADM,20.0,21.0
8/14/1997,ADM,20.0,21.0
8/20/1998,ADM,100.0,105.0
8/19/1999,ADM,100.0,105.0
8/24/2000,ADM,100.0,105.0
8/30/2001,ADM,100.0,105.0
8/28/1978,ADM,100.0,105.0
8/27/1979,ADM,100.0,105.0
10/27/1980,ADM,100.0,105.0
8/17/1981,ADM,100.0,105.0
8/17/1982,ADM,100.0,105.0
8/16/1983,ADM,100.0,105.0
8/14/1984,ADM,100.0,105.0
8/13/1985,ADM,100.0,105.0
8/12/1986,ADM,100.0,105.0
8/11/1987,ADM,100.0,105.0
8/16/1988,ADM,100.0,105.0
8/22/1989,ADM,100.0,105.0
8/14/1990,ADM,100.0,105.0
8/13/1991,ADM,100.0,105.0
8/11/1992,ADM,100.0,105.0
8/16/1994,ADM,100.0,105.0
8/17/1995,ADM,100.0,105.0
1/2/1997,COP,10.0,11.0
12/29/1997,COP,4.0,5.0
12/29/1998,COP,4.0,5.0
12/27/1999,COP,10.0,11.0
6/2/2005,COP,1.0,2.0
5/1/2012,COP,1000000.0,1311791.0
6/19/2007,MRO,1.0,2.0
5/7/1991,MRO,5.0,6.0
7/1/2011,MRO,5965.0,10000.0
6/2/1987,CLX,1.0,2.0
9/3/1997,CLX,1.0,2.0
8/24/1999,CLX,1.0,2.0
5/30/1984,HON,2.0,3.0
3/15/1994,HON,1.0,2.0
9/16/1997,HON,1.0,2.0
12/22/1995,KIM,2.0,3.0
12/24/2001,KIM,2.0,3.0
8/24/2005,KIM,1.0,2.0
3/20/1985,R,1.0,2.0
6/2/1986,R,2.0,3.0
6/2/1994,ESV,4.0,1.0
9/16/1997,ESV,1.0,2.0
5/6/1986,VFC,1.0,2.0
11/25/1997,VFC,1.0,2.0
12/23/2013,VFC,1.0,4.0
7/25/1983,TGT,1.0,2.0
7/18/1996,TGT,1.0,3.0
5/1/1998,TGT,1.0,2.0
7/20/2000,TGT,1.0,2.0
6/2/1986,ABT,1.0,2.0
6/1/1990,ABT,1.0,2.0
6/1/1992,ABT,1.0,2.0
6/1/1998,ABT,1.0,2.0
1/2/2013,ABT,4798.0,10000.0
5/3/2004,ABT,9356.0,10000.0
12/19/1989,EFX,1.0,2.0
12/18/1995,EFX,1.0,2.0
11/18/1983,BAX,1.0,2.0
5/31/2001,BAX,1.0,2.0
12/1/1992,BAX,90823.0,100000.0
11/10/1986,GIS,1.0,2.0
11/8/1990,GIS,1.0,2.0
11/9/1999,GIS,1.0,2.0
6/9/2010,GIS,1.0,2.0
5/18/1970,JNJ,1.0,3.0
5/19/1981,JNJ,1.0,3.0
5/11/1989,JNJ,1.0,2.0
6/10/1992,JNJ,1.0,2.0
6/12/1996,JNJ,1.0,2.0
6/13/2001,JNJ,1.0,2.0
5/19/1970,PG,1.0,2.0
2/22/1983,PG,1.0,2.0
11/20/1989,PG,1.0,2.0
6/15/1992,PG,1.0,2.0
9/22/1997,PG,1.0,2.0
6/21/2004,PG,1.0,2.0
6/7/1996,XRX,1.0,3.0
2/24/1999,XRX,1.0,2.0
6/20/1995,HOT,6.0,1.0
1/28/1997,HOT,2.0,3.0
6/1/1972,MRK,1.0,2.0
5/27/1986,MRK,1.0,2.0
5/26/1988,MRK,1.0,3.0
5/26/1992,MRK,1.0,3.0
2/17/1999,MRK,1.0,2.0
7/1/1985,CAG,2.0,3.0
12/2/1986,CAG,1.0,2.0
12/4/1989,CAG,2.0,3.0
12/2/1991,CAG,2.0,3.0
10/2/1997,CAG,1.0,2.0
6/3/1974,MO,1.0,2.0
6/1/1979,MO,1.0,2.0
4/11/1986,MO,1.0,2.0
10/11/1989,MO,1.0,4.0
4/11/1997,MO,1.0,3.0
6/20/1989,SYK,2.0,3.0
6/14/1991,SYK,1.0,2.0
6/11/1996,SYK,1.0,2.0
5/15/2000,SYK,1.0,2.0
5/17/2004,SYK,1.0,2.0
9/16/1993,LRCX,2.0,3.0
3/17/2000,LRCX,1.0,3.0
10/29/1987,INTC,2.0,3.0
6/7/1993,INTC,1.0,2.0
6/19/1995,INTC,1.0,2.0
7/14/1997,INTC,1.0,2.0
4/12/1999,INTC,1.0,2.0
7/31/2000,INTC,1.0,2.0
6/15/1987,TXN,1.0,3.0
8/21/1995,TXN,1.0,2.0
11/24/1997,TXN,1.0,2.0
8/17/1999,TXN,1.0,2.0
5/23/2000,TXN,1.0,2.0
5/29/1973,TXN,1.0,2.0
9/20/1988,ETN,2.0,3.0
6/29/1993,ETN,1.0,2.0
2/24/2004,ETN,1.0,2.0
3/1/2011,ETN,1.0,2.0
10/3/1979,ETN,2.0,3.0
1/2/2001,ETN,8677.0,10000.0
6/16/1994,EOG,1.0,2.0
3/2/2005,EOG,1.0,2.0
4/1/2014,EOG,1.0,2.0
8/16/2006,OXY,1.0,2.0
12/1/2014,OXY,1000.0,1042.0
12/19/1994,CHK,1.0,2.0
12/29/1995,CHK,2.0,3.0
7/1/1996,CHK,2.0,3.0
1/2/1997,CHK,1.0,2.0
7/1/2014,CHK,1000.0,1057.0
9/22/1997,RIG,1.0,2.0
11/27/2007,RIG,10000.0,13427.0
6/20/1983,ROK,1.0,2.0
4/14/1987,ROK,1.0,2.0
5/31/1977,PEP,1.0,3.0
5/29/1986,PEP,1.0,3.0
9/5/1990,PEP,1.0,3.0
5/29/1996,PEP,1.0,2.0
9/21/1993,ROP,1.0,2.0
8/4/1997,ROP,1.0,2.0
8/29/2005,ROP,1.0,2.0
9/27/1993,LM,4.0,5.0
9/25/1997,LM,3.0,4.0
9/28/1998,LM,1.0,2.0
9/27/2004,LM,2.0,3.0
11/29/1995,DE,1.0,3.0
12/4/2007,DE,1.0,2.0
9/22/1972,DE,1.0,2.0
9/22/1976,DE,1.0,2.0
3/31/1992,FAST,1.0,2.0
3/30/1995,FAST,1.0,2.0
5/13/2002,FAST,1.0,2.0
11/14/2005,FAST,1.0,2.0
5/23/2011,FAST,1.0,2.0
5/16/1986,AMAT,1.0,2.0
4/7/1992,AMAT,1.0,2.0
10/6/1993,AMAT,1.0,2.0
10/13/1995,AMAT,1.0,2.0
10/14/1997,AMAT,1.0,2.0
3/16/2000,AMAT,1.0,2.0
4/17/2002,AMAT,1.0,2.0
4/17/2000,CELG,1.0,3.0
10/25/2004,CELG,1.0,2.0
2/27/2006,CELG,1.0,2.0
6/26/2014,CELG,1.0,2.0
11/7/1986,BK,2.0,3.0
5/16/1994,BK,1.0,2.0
8/9/1996,BK,1.0,2.0
8/14/1998,BK,1.0,2.0
7/2/2007,BK,10000.0,9434.0
6/20/1991,CMA,2.0,3.0
1/5/1993,CMA,1.0,2.0
4/2/1998,CMA,2.0,3.0
5/2/1995,PETM,2.0,3.0
7/22/1996,PETM,1.0,2.0
12/27/2001,APA,10.0,11.0
3/10/2003,APA,100.0,105.0
1/15/2004,APA,1.0,2.0
9/14/1993,MCHP,1.0,2.0
4/5/1994,MCHP,2.0,3.0
11/9/1994,MCHP,2.0,3.0
1/7/1997,MCHP,2.0,3.0
2/8/2000,MCHP,2.0,3.0
9/27/2000,MCHP,2.0,3.0
5/9/2002,MCHP,2.0,3.0
10/25/1989,CMCSA,2.0,3.0
2/3/1994,CMCSA,2.0,3.0
5/6/1999,CMCSA,1.0,2.0
2/22/2007,CMCSA,2.0,3.0
12/1/1998,BSX,1.0,2.0
11/6/2003,BSX,1.0,2.0
1/28/1986,K,1.0,2.0
12/17/1991,K,1.0,2.0
8/25/1997,K,1.0,2.0
9/21/1987,MSFT,1.0,2.0
4/16/1990,MSFT,1.0,2.0
6/27/1991,MSFT,2.0,3.0
6/15/1992,MSFT,2.0,3.0
5/23/1994,MSFT,1.0,2.0
12/9/1996,MSFT,1.0,2.0
2/23/1998,MSFT,1.0,2.0
3/29/1999,MSFT,1.0,2.0
2/18/2003,MSFT,1.0,2.0
9/26/1988,DOV,1.0,2.0
9/18/1995,DOV,1.0,2.0
12/16/1997,DOV,1.0,2.0
3/3/2014,DOV,1000.0,1205.0
10/29/1993,TMO,2.0,3.0
5/25/1995,TMO,2.0,3.0
6/6/1996,TMO,2.0,3.0
4/19/1994,MU,2.0,5.0
5/23/1995,MU,1.0,2.0
5/2/2000,MU,1.0,2.0
6/16/1987,AAPL,1.0,2.0
6/21/2000,AAPL,1.0,2.0
2/28/2005,AAPL,1.0,2.0
6/9/2014,AAPL,1.0,7.0
6/6/1986,APD,1.0,2.0
3/10/1992,APD,1.0,2.0
6/16/1998,APD,1.0,2.0
9/11/1987,EMR,1.0,3.0
3/11/1997,EMR,1.0,2.0
12/12/2006,EMR,1.0,2.0
8/21/1973,EMR,1.0,2.0
7/13/1987,IR,2.0,5.0
6/2/1992,IR,1.0,2.0
9/3/1997,IR,2.0,3.0
9/2/2005,IR,1.0,2.0
12/2/2013,IR,1000.0,1252.0
9/13/1983,PPG,1.0,2.0
3/13/1987,PPG,1.0,2.0
6/13/1994,PPG,1.0,2.0
8/14/1995,XLNX,1.0,3.0
3/12/1999,XLNX,1.0,2.0
12/28/1999,XLNX,1.0,2.0
2/22/2001,GILD,1.0,2.0
3/8/2002,GILD,1.0,2.0
9/7/2004,GILD,1.0,2.0
6/25/2007,GILD,1.0,2.0
1/28/2013,GILD,1.0,2.0
5/29/1986,FMC,1.0,5.0
9/14/2007,FMC,1.0,2.0
5/25/2012,FMC,1.0,2.0
2/27/1992,FDO,1.0,2.0
8/1/1997,FDO,2.0,3.0
5/1/1998,FDO,1.0,2.0
1/13/1994,CSC,1.0,3.0
3/24/1998,CSC,1.0,2.0
2/20/1979,GD,2.0,5.0
11/17/1980,GD,1.0,2.0
4/11/1994,GD,1.0,2.0
4/3/1998,GD,1.0,2.0
3/27/2006,GD,1.0,2.0
3/28/1994,FLS,2.0,3.0
6/24/2013,FLS,1.0,3.0
7/23/1997,JBL,1.0,2.0
2/18/1999,JBL,1.0,2.0
3/31/2000,JBL,1.0,2.0
11/3/1980,FDX,1.0,2.0
11/1/1983,FDX,1.0,2.0
11/5/1996,FDX,1.0,2.0
5/7/1999,FDX,1.0,2.0
9/26/1978,FDX,1.0,2.0
2/24/1994,QCOM,1.0,2.0
5/11/1999,QCOM,1.0,2.0
12/31/1999,QCOM,1.0,4.0
8/16/2004,QCOM,1.0,2.0
7/22/1997,HAL,1.0,2.0
7/17/2006,HAL,1.0,2.0
4/30/1976,HAL,1.0,3.0
12/26/1980,HAL,1.0,2.0
1/24/1996,HAL,95301.0,100000.0
9/8/1997,ADP,2.0,3.0
4/2/2007,ADP,9033.0,10000.0
10/1/2014,ADP,1000.0,1139.0
5/12/1980,UNP,1.0,2.0
10/2/1991,UNP,1.0,2.0
5/29/2008,UNP,1.0,2.0
10/16/1996,UNP,6724.0,10000.0
6/9/2014,UNP,1.0,2.0
8/29/1994,RHI,1.0,2.0
6/10/1996,RHI,1.0,2.0
9/29/1997,RHI,2.0,3.0
6/13/2000,RHI,1.0,2.0
10/25/1985,CB,2.0,3.0
5/31/1990,CB,1.0,2.0
5/6/1996,CB,1.0,2.0
4/19/2006,CB,1.0,2.0
5/22/1987,T,1.0,3.0
5/25/1993,T,1.0,2.0
3/20/1998,T,1.0,2.0
8/17/1987,TE,1.0,2.0
8/31/1993,TE,1.0,2.0
5/31/1977,BMY,1.0,2.0
5/27/1983,BMY,1.0,2.0
6/10/1987,BMY,1.0,2.0
3/3/1997,BMY,1.0,2.0
3/1/1999,BMY,1.0,2.0
8/7/2001,BMY,951777.0,1000000.0
1/27/1993,ZION,1.0,2.0
5/15/1997,ZION,1.0,4.0
4/9/1998,FOSL,2.0,3.0
8/18/1999,FOSL,2.0,3.0
6/10/2002,FOSL,2.0,3.0
4/12/2004,FOSL,2.0,3.0
5/12/1989,SEE,1.0,4.0
9/21/1992,SEE,1.0,2.0
10/2/1995,SEE,1.0,2.0
3/19/2007,SEE,1.0,2.0
1/6/1987,GCI,1.0,2.0
10/7/1997,GCI,1.0,2.0
2/1/1982,HUM,2.0,3.0
2/1/1983,HUM,3.0,4.0
2/1/1984,HUM,5.0,6.0
8/1/1991,HUM,2.0,3.0
5/1/1990,NTRS,1.0,2.0
12/10/1992,NTRS,2.0,3.0
12/10/1996,NTRS,1.0,2.0
12/10/1999,NTRS,1.0,2.0
8/1/1994,HBAN,4.0,5.0
7/12/1996,HBAN,10.0,11.0
7/11/1997,HBAN,10.0,11.0
7/13/1998,HBAN,10.0,11.0
7/12/1999,HBAN,10.0,11.0
7/12/2000,HBAN,10.0,11.0
8/3/1992,HBAN,4.0,5.0
3/3/1986,BDX,1.0,2.0
3/1/1993,BDX,1.0,2.0
8/16/1996,BDX,1.0,2.0
8/21/1998,BDX,1.0,2.0
7/26/1976,XOM,1.0,2.0
6/12/1981,XOM,1.0,2.0
9/15/1987,XOM,1.0,2.0
4/14/1997,XOM,1.0,2.0
7/19/2001,XOM,1.0,2.0
5/12/1992,CERN,1.0,2.0
3/1/1993,CERN,1.0,2.0
8/7/1995,CERN,1.0,2.0
1/10/2006,CERN,1.0,2.0
6/27/2011,CERN,1.0,2.0
7/1/2013,CERN,1.0,2.0
8/29/2007,NE,1.0,2.0
8/4/2014,NE,1000.0,1144.0
5/5/1993,TSS,1.0,2.0
10/3/1994,TSS,1.0,2.0
4/23/1996,TSS,1.0,2.0
5/11/1998,TSS,2.0,3.0
6/11/1987,NEM,1.0,2.0
10/9/1987,NEM,2.0,3.0
4/22/1994,NEM,1000.0,1241.0
11/23/1988,ADBE,1.0,2.0
8/11/1993,ADBE,1.0,2.0
10/27/1999,ADBE,1.0,2.0
10/25/2000,ADBE,1.0,2.0
5/24/2005,ADBE,1.0,2.0
10/2/1995,KLAC,1.0,2.0
1/19/2000,KLAC,1.0,2.0
10/2/1987,HRB,1.0,2.0
10/2/1991,HRB,1.0,2.0
8/2/2001,HRB,1.0,2.0
8/23/2005,HRB,1.0,2.0
5/19/1976,UTX,1.0,2.0
6/11/1984,UTX,1.0,2.0
12/11/1996,UTX,1.0,2.0
5/18/1999,UTX,1.0,2.0
6/13/2005,UTX,1.0,2.0
6/1/1995,ALTR,1.0,2.0
1/7/1997,ALTR,1.0,2.0
5/20/1999,ALTR,1.0,2.0
8/11/2000,ALTR,1.0,2.0
10/1/1990,DUK,1.0,2.0
1/29/2001,DUK,1.0,2.0
7/3/2012,DUK,3.0,1.0
1/3/2007,DUK,5811.0,10000.0
12/10/1999,AGN,1.0,2.0
6/25/2007,AGN,1.0,2.0
11/21/1989,DOW,2.0,3.0
6/19/2000,DOW,1.0,3.0
8/6/1971,DOW,2.0,3.0
5/10/1973,DOW,1.0,2.0
6/8/1976,DOW,1.0,2.0
7/3/1989,SLM,2.0,5.0
1/5/1998,SLM,2.0,7.0
6/23/2003,SLM,1.0,3.0
5/1/2014,SLM,1000.0,2798.0
1/30/1986,LLY,1.0,2.0
5/1/1989,LLY,1.0,2.0
12/21/1995,LLY,1.0,2.0
10/16/1997,LLY,1.0,2.0
4/1/1986,BMS,1.0,2.0
4/4/1988,BMS,1.0,2.0
4/1/1992,BMS,1.0,2.0
3/2/2004,BMS,1.0,2.0
6/21/1993,ITW,1.0,2.0
5/28/1997,ITW,1.0,2.0
5/26/2006,ITW,1.0,2.0
6/27/1997,TJX,1.0,2.0
6/26/1998,TJX,1.0,2.0
5/9/2002,TJX,1.0,2.0
2/3/2012,TJX,1.0,2.0
4/16/1992,FITB,2.0,3.0
1/16/1996,FITB,2.0,3.0
7/16/1997,FITB,2.0,3.0
4/16/1998,FITB,2.0,3.0
7/17/2000,FITB,2.0,3.0
10/22/1993,COST,1.0,2.0
1/14/2000,COST,1.0,2.0
9/30/1993,SBUX,1.0,2.0
12/4/1995,SBUX,1.0,2.0
3/22/1999,SBUX,1.0,2.0
4/30/2001,SBUX,1.0,2.0
10/24/2005,SBUX,1.0,2.0
4/9/2015,SBUX,1.0,2.0
6/20/1994,PDCO,2.0,3.0
2/18/1998,PDCO,2.0,3.0
7/24/2000,PDCO,1.0,2.0
10/25/2004,PDCO,1.0,2.0
12/28/1995,OMC,1.0,2.0
12/30/1997,OMC,1.0,2.0
6/26/2007,OMC,1.0,2.0
7/14/1997,SLB,1.0,2.0
4/10/2006,SLB,1.0,2.0
3/15/1989,CVS,1.0,2.0
6/16/1998,CVS,1.0,2.0
6/7/2005,CVS,1.0,2.0
10/8/2004,VLO,1.0,2.0
12/16/2005,VLO,1.0,2.0
5/2/2013,VLO,1000.0,1094.0
3/31/1998,CVC,1.0,2.0
8/24/1998,CVC,1.0,2.0
2/10/2010,CVC,1000.0,1211.0
7/1/2011,CVC,7254.0,10000.0
6/3/1996,URBN,1.0,2.0
9/22/2003,URBN,1.0,2.0
7/12/2004,URBN,1.0,2.0
9/26/2005,URBN,1.0,2.0
11/20/1987,AME,1.0,2.0
3/1/2004,AME,1.0,2.0
11/28/2006,AME,2.0,3.0
12/22/2010,AME,2.0,3.0
7/2/2012,AME,2.0,3.0
12/30/1991,PLL,2.0,3.0
12/28/1992,PLL,3.0,4.0
5/4/2000,LH,10.0,1.0
6/12/2001,LH,1.0,2.0
5/13/2002,LH,1.0,2.0
8/1/1985,CPB,1.0,2.0
12/23/1987,CPB,1.0,2.0
12/24/1991,CPB,1.0,2.0
3/18/1997,CPB,1.0,2.0
12/31/2002,MUR,1.0,2.0
6/6/2005,MUR,1.0,2.0
9/3/2013,MUR,1000.0,1158.0
1/2/1990,TROW,1.0,2.0
12/1/1993,TROW,1.0,2.0
5/1/1996,TROW,1.0,2.0
5/1/1998,TROW,1.0,2.0
6/26/2006,TROW,1.0,2.0
1/24/1986,BEN,1.0,2.0
10/27/1986,BEN,2.0,3.0
1/16/1990,BEN,2.0,3.0
4/15/1992,BEN,1.0,2.0
1/15/1997,BEN,2.0,3.0
1/16/1998,BEN,1.0,2.0
7/26/2013,BEN,1.0,3.0
1/2/1998,HP,1.0,2.0
7/10/2006,HP,1.0,2.0
11/12/1993,EXPD,1.0,2.0
12/12/1996,EXPD,1.0,2.0
6/1/1999,EXPD,1.0,2.0
6/25/2002,EXPD,1.0,2.0
6/26/2006,EXPD,1.0,2.0
4/1/1986,SHW,1.0,2.0
4/1/1991,SHW,1.0,2.0
3/31/1997,SHW,1.0,2.0
8/1/1988,PCAR,1.0,2.0
5/22/1997,PCAR,1.0,2.0
5/29/2002,PCAR,2.0,3.0
2/6/2004,PCAR,2.0,3.0
8/11/2006,PCAR,2.0,3.0
10/10/2007,PCAR,2.0,3.0
11/15/1995,TYC,1.0,2.0
10/23/1997,TYC,1.0,2.0
10/22/1999,TYC,1.0,2.0
7/2/2007,TYC,4.0,1.0
10/1/2012,TYC,4971.0,10000.0
6/16/1972,MMM,1.0,2.0
6/16/1987,MMM,1.0,2.0
4/11/1994,MMM,1.0,2.0
9/30/2003,MMM,1.0,2.0
6/30/1997,MMC,1.0,2.0
6/29/1998,MMC,2.0,3.0
7/1/2002,MMC,1.0,2.0
6/4/1985,AFL,2.0,3.0
3/3/1986,AFL,3.0,4.0
2/3/1987,AFL,1.0,2.0
6/15/1993,AFL,4.0,5.0
3/18/1996,AFL,2.0,3.0
6/9/1998,AFL,1.0,2.0
3/19/2001,AFL,1.0,2.0
6/8/1971,GE,1.0,2.0
6/2/1983,GE,1.0,2.0
5/26/1987,GE,1.0,2.0
5/16/1994,GE,1.0,2.0
5/12/1997,GE,1.0,2.0
5/8/2000,GE,1.0,3.0
7/1/1983,PFE,1.0,2.0
4/1/1991,PFE,1.0,2.0
7/3/1995,PFE,1.0,2.0
7/1/1997,PFE,1.0,2.0
7/1/1999,PFE,1.0,3.0
1/19/1994,ECL,1.0,2.0
1/16/1998,ECL,1.0,2.0
6/9/2003,ECL,1.0,2.0
12/31/1996,NFX,1.0,2.0
5/26/2005,NFX,1.0,2.0
7/28/1986,SNA,1.0,2.0
9/11/1996,SNA,2.0,3.0
4/3/1991,CTAS,2.0,3.0
4/3/1992,CTAS,1.0,2.0
11/19/1997,CTAS,1.0,2.0
3/8/2000,CTAS,2.0,3.0
5/18/1964,IBM,4.0,5.0
5/18/1966,IBM,2.0,3.0
4/23/1968,IBM,1.0,2.0
5/29/1973,IBM,4.0,5.0
6/1/1979,IBM,1.0,4.0
5/28/1997,IBM,1.0,2.0
5/27/1999,IBM,1.0,2.0
2/13/1985,GLW,1.0,2.0
2/15/1989,GLW,1.0,2.0
2/11/1992,GLW,1.0,2.0
10/4/2000,GLW,1.0,3.0
2/11/1983,AXP,3.0,4.0
8/11/1983,AXP,2.0,3.0
5/11/1987,AXP,1.0,2.0
5/11/2000,AXP,1.0,3.0
5/31/1994,AXP,8825.0,10000.0
10/3/2005,AXP,8753.0,10000.0
4/16/1987,TSN,2.0,3.0
4/16/1991,TSN,1.0,2.0
2/18/1997,TSN,2.0,3.0
2/23/2000,SNDK,1.0,2.0
2/19/2004,SNDK,1.0,2.0
11/21/1986,BAC,1.0,2.0
2/28/1997,BAC,1.0,2.0
8/30/2004,BAC,1.0,2.0
12/29/2005,ABC,1.0,2.0
6/16/2009,ABC,1.0,2.0
3/17/1992,KSU,1.0,2.0
3/18/1993,KSU,1.0,2.0
9/17/1997,KSU,1.0,3.0
7/13/2000,KSU,2.0,1.0
5/16/1991,CL,1.0,2.0
5/16/1997,CL,1.0,2.0
7/1/1999,CL,1.0,2.0
5/16/2013,CL,1.0,2.0
6/22/1995,LSI,1.0,2.0
2/17/2000,LSI,1.0,2.0
5/12/1992,PPL,1.0,2.0
8/25/2005,PPL,1.0,2.0
9/11/1984,NOC,1.0,3.0
6/22/2004,NOC,1.0,2.0
3/31/2011,NOC,9035.0,10000.0
5/24/1983,PBI,1.0,2.0
11/14/1986,PBI,1.0,2.0
6/3/1992,PBI,1.0,2.0
1/20/1998,PBI,1.0,2.0
8/29/1994,PCP,2.0,3.0
9/22/2000,PCP,1.0,2.0
9/9/2005,PCP,1.0,2.0
10/28/1991,SYMC,1.0,2.0
2/1/2002,SYMC,1.0,2.0
11/20/2003,SYMC,1.0,2.0
12/1/2004,SYMC,1.0,2.0
7/26/1976,CAT,2.0,3.0
9/6/1994,CAT,1.0,2.0
7/14/1997,CAT,1.0,2.0
7/14/2005,CAT,1.0,2.0
7/6/1964,CAT,1.0,2.0
5/18/1966,BA,1.0,2.0
9/13/1977,BA,1.0,2.0
